transfer_id,client_id,asset_type,asset_name,ticker,quantity_requested,quantity_received,requested_value,settled_value,origin_custodian,destination_custodian,transfer_type,transfer_direction,request_date,expected_settlement_date,actual_settlement_date,current_stage,status,priority,responsible_team,documentation_complete,exception_flag,exception_type,lifecycle_status,sla_days,elapsed_days,sla_status,reconciliation_status,operational_risk,quantity_difference,quantity_reconciliation,value_difference,value_reconciliation,reconciliation_result,reconciliation_severity,risk_score,risk_drivers,final_risk_level
AT00328,CL27677,Funds,Emerging Markets Fund,EMF,1672,1672,180266.68,180266.68,Itaú Custódia,BNY Mellon,Internal,Inbound,2026-08-05,2026-08-08,,Registered,In Progress,High,Transfers,True,False,,In Transit,2,45,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,45,SLA Breach | High Priority,High
AT00329,CL24749,Funds,Global Fixed Income Fund,GIF,3042,3042,251559.45,251559.45,State Street,Northern Trust,Internal,Outbound,2026-08-11,2026-08-14,2026-08-15,Completed,Completed,Medium,Transfers,True,False,,Completed,2,39,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00330,CL40603,ETFs,iShares MSCI Brazil ETF,EWZ,3072,3072,417162.76,417162.76,J.P. Morgan,BNY Mellon,Internal,Inbound,2026-09-09,2026-09-11,,Reconciliation,In Progress,Medium,Transfers,True,False,,Pending Reconciliation,2,10,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00331,CL49992,Funds,Global Fixed Income Fund,GIF,236,236,18818.12,18818.12,Itaú Custódia,BNY Mellon,Internal,Outbound,2026-09-05,2026-09-09,2026-09-09,Completed,Completed,High,Transfers,True,False,,Completed,2,14,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00332,CL59362,Equities,Amazon.com Inc.,AMZN,1405,1405,108254.58,108254.58,BNY Mellon,Northern Trust,Internal,Outbound,2026-09-11,2026-09-12,2026-09-12,Completed,Completed,High,Reconciliation,True,False,,Completed,2,8,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00333,CL24141,Equities,Amazon.com Inc.,AMZN,3176,3176,489186.19,489186.19,Northern Trust,J.P. Morgan,External,Outbound,2026-09-08,2026-09-13,2026-09-13,Completed,Completed,Medium,Transfers,True,False,,Completed,5,11,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00334,CL15210,ETFs,iShares MSCI Brazil ETF,EWZ,2507,2507,585292.49,585292.49,Northern Trust,BNY Mellon,Internal,Outbound,2026-09-13,2026-09-16,2026-09-16,Completed,Completed,High,Reconciliation,True,False,,Completed,2,6,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00335,CL18127,Bonds,US Treasury 5Y,UST5Y,465,465,511495.52,511495.52,J.P. Morgan,Northern Trust,Internal,Inbound,2026-08-22,2026-08-26,2026-08-26,Completed,Completed,High,Settlement,True,False,,Completed,2,28,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00336,CL64700,ETFs,iShares MSCI Brazil ETF,EWZ,1261,1261,358824.8,358824.8,State Street,Northern Trust,External,Inbound,2026-08-14,2026-08-16,2026-08-16,Completed,Completed,Medium,Settlement,True,False,,Completed,5,36,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00337,CL66369,ETFs,iShares MSCI Brazil ETF,EWZ,4637,4637,2570806.9,2570806.9,State Street,J.P. Morgan,Internal,Inbound,2026-08-21,2026-08-23,,Reconciliation,In Progress,Medium,Custody Operations,True,False,,Pending Reconciliation,2,29,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00338,CL49760,Funds,Emerging Markets Fund,EMF,2292,2292,108531.4,108531.4,BNY Mellon,J.P. Morgan,Internal,Inbound,2026-08-02,2026-08-07,2026-08-07,Completed,Completed,Low,Transfers,True,False,,Completed,2,48,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00339,CL57089,Equities,NVIDIA Corp.,NVDA,1108,1108,305859.04,305859.04,Itaú Custódia,Northern Trust,External,Inbound,2026-08-25,2026-08-29,2026-08-29,Completed,Completed,Low,Custody Operations,True,False,,Completed,5,25,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00340,CL11967,Bonds,US Treasury 5Y,UST5Y,123,123,128962.22,128962.22,BNY Mellon,State Street,Internal,Inbound,2026-08-29,2026-09-03,2026-09-03,Completed,Completed,Low,Custody Operations,True,False,,Completed,2,21,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00341,CL63066,Equities,Alphabet Inc.,GOOGL,3126,3126,1169406.63,1169406.63,Northern Trust,J.P. Morgan,Internal,Outbound,2026-08-30,2026-08-31,,Approval,In Progress,Medium,Transfers,True,False,,Pending Approval,2,20,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00342,CL83098,Funds,Emerging Markets Fund,EMF,453,453,24540.4,24540.4,Northern Trust,Itaú Custódia,External,Outbound,2026-08-30,2026-09-01,2026-09-01,Completed,Completed,Low,Custody Operations,True,False,,Completed,5,20,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00343,CL94685,Funds,Global Equity Fund,GEF,4151,4151,167579.55,167579.55,Itaú Custódia,BNY Mellon,External,Outbound,2026-08-21,2026-08-25,2026-08-26,Completed,Completed,High,Settlement,True,False,,Completed,5,29,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00344,CL69596,Equities,Amazon.com Inc.,AMZN,2664,2664,962430.85,962430.85,BNY Mellon,J.P. Morgan,Internal,Inbound,2026-09-15,2026-09-19,2026-09-19,Completed,Completed,Medium,Settlement,True,False,,Completed,2,4,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00345,CL59634,Funds,Global Equity Fund,GEF,1449,1449,266913.77,266913.77,Itaú Custódia,BNY Mellon,Internal,Inbound,2026-08-12,2026-08-13,2026-08-13,Completed,Completed,Medium,Reconciliation,True,False,,Completed,2,38,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00346,CL92110,ETFs,SPDR S&P 500 ETF,SPY,1087,1087,628545.39,628545.39,J.P. Morgan,Northern Trust,Internal,Outbound,2026-09-01,2026-09-05,2026-09-05,Completed,Completed,Medium,Settlement,True,False,,Completed,2,18,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00347,CL38426,Funds,Global Fixed Income Fund,GIF,3409,3409,339323.56,339323.56,Itaú Custódia,J.P. Morgan,Internal,Outbound,2026-09-09,2026-09-14,,Approval,Exception,High,Transfers,False,True,Missing Documentation,Exception,2,10,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,70,SLA Breach | Missing Documentation | High Priority,Critical
AT00348,CL95626,Bonds,US Treasury 10Y,UST10Y,84,84,89944.33,89944.33,Itaú Custódia,State Street,External,Inbound,2026-08-04,2026-08-05,2026-08-05,Completed,Completed,Medium,Settlement,True,False,,Completed,5,46,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00349,CL69682,Bonds,US Treasury 10Y,UST10Y,57,57,60061.04,60061.04,State Street,Northern Trust,External,Inbound,2026-08-28,2026-09-02,2026-09-03,Completed,Completed,High,Reconciliation,True,False,,Completed,5,22,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00350,CL53150,Funds,Emerging Markets Fund,EMF,1769,1769,256946.03,256946.03,Itaú Custódia,J.P. Morgan,Internal,Inbound,2026-08-31,2026-09-05,,Sent to Custodian,Exception,High,Reconciliation,True,True,Custodian Rejection,Exception,2,19,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,70,SLA Breach | Custodian Rejection | High Priority,Critical
AT00351,CL27001,Funds,Emerging Markets Fund,EMF,4127,4127,448401.86,448401.86,BNY Mellon,State Street,External,Inbound,2026-08-01,2026-08-02,2026-08-02,Completed,Completed,Low,Custody Operations,True,False,,Completed,5,49,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00352,CL64269,Equities,Amazon.com Inc.,AMZN,2874,2874,868485.37,868485.37,BNY Mellon,J.P. Morgan,Internal,Outbound,2026-08-17,2026-08-18,2026-08-18,Completed,Completed,Low,Reconciliation,True,False,,Completed,2,33,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00353,CL54742,Funds,Emerging Markets Fund,EMF,4710,4700,616439.16,616439.16,J.P. Morgan,State Street,Internal,Outbound,2026-08-22,2026-08-26,,Validation,Exception,Medium,Custody Operations,True,True,Quantity Difference,Exception,2,28,Outside SLA,Pending,Critical,10,Difference,0.0,Matched,Quantity Difference,High,85,SLA Breach | Quantity Difference,Critical
AT00354,CL80381,Bonds,US Treasury 5Y,UST5Y,411,411,436824.5,436824.5,J.P. Morgan,Northern Trust,External,Inbound,2026-08-14,2026-08-19,2026-08-19,Completed,Exception,High,Reconciliation,False,True,Missing Documentation,Exception,5,36,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,70,SLA Breach | Missing Documentation | High Priority,Critical
AT00355,CL14085,Bonds,US Treasury 5Y,UST5Y,330,330,332262.03,332262.03,BNY Mellon,Itaú Custódia,Internal,Inbound,2026-08-20,2026-08-23,,Registered,In Progress,Medium,Settlement,True,False,,In Transit,2,30,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00356,CL58704,Funds,Global Fixed Income Fund,GIF,1820,1820,208422.9,208422.9,BNY Mellon,J.P. Morgan,External,Inbound,2026-08-13,2026-08-14,2026-08-14,Completed,Completed,High,Settlement,True,False,,Completed,5,37,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00357,CL34931,Bonds,US Treasury 5Y,UST5Y,385,385,413788.69,413788.69,State Street,Northern Trust,Internal,Inbound,2026-09-03,2026-09-05,2026-09-05,Completed,Completed,High,Transfers,True,False,,Completed,2,16,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00358,CL10538,Bonds,US Treasury 10Y,UST10Y,361,361,386134.55,386134.55,J.P. Morgan,Northern Trust,External,Inbound,2026-08-07,2026-08-12,,Settlement,In Progress,High,Reconciliation,True,False,,Pending Settlement,5,43,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,45,SLA Breach | High Priority,High
AT00359,CL93735,ETFs,Invesco QQQ,QQQ,1652,1652,257546.97,257546.97,State Street,Northern Trust,External,Inbound,2026-08-18,2026-08-20,2026-08-20,Completed,Exception,Medium,Transfers,False,True,Missing Documentation,Exception,5,32,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,55,SLA Breach | Missing Documentation,High
AT00360,CL37076,Bonds,Brazilian Government Bond,BRGOV,173,173,165078.4,165078.4,State Street,BNY Mellon,Internal,Inbound,2026-08-20,2026-08-25,,In Transit,In Progress,Low,Transfers,True,False,,In Transit,2,30,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00361,CL71700,Equities,Apple Inc.,AAPL,3152,3152,233909.74,233909.74,Northern Trust,Itaú Custódia,Internal,Outbound,2026-09-09,2026-09-12,2026-09-12,Completed,Completed,High,Transfers,True,False,,Completed,2,10,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00362,CL71039,ETFs,SPDR S&P 500 ETF,SPY,3846,3846,398040.42,398040.42,State Street,Itaú Custódia,External,Inbound,2026-08-15,2026-08-17,,In Transit,In Progress,Medium,Custody Operations,True,False,,In Transit,5,35,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00363,CL34032,Bonds,US Treasury 5Y,UST5Y,242,242,241395.33,241395.33,J.P. Morgan,Itaú Custódia,Internal,Outbound,2026-08-31,2026-09-04,,Registered,In Progress,High,Settlement,True,False,,In Transit,2,19,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,45,SLA Breach | High Priority,High
AT00364,CL76577,Equities,NVIDIA Corp.,NVDA,886,886,174224.26,174224.26,J.P. Morgan,Northern Trust,External,Outbound,2026-09-07,2026-09-11,2026-09-11,Completed,Completed,Medium,Custody Operations,True,False,,Completed,5,12,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00365,CL18658,Bonds,US Treasury 10Y,UST10Y,426,426,442533.9,442533.9,Northern Trust,Itaú Custódia,External,Inbound,2026-08-12,2026-08-13,,Settlement,In Progress,Medium,Transfers,True,False,,Pending Settlement,5,38,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00366,CL87616,Funds,Global Fixed Income Fund,GIF,4597,4597,172744.7,172744.7,Northern Trust,BNY Mellon,External,Outbound,2026-08-05,2026-08-10,2026-08-11,Completed,Completed,High,Transfers,True,False,,Completed,5,45,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00367,CL21866,ETFs,SPDR S&P 500 ETF,SPY,4767,4767,2606551.76,2606551.76,J.P. Morgan,State Street,Internal,Outbound,2026-09-04,2026-09-07,2026-09-08,Completed,Completed,High,Reconciliation,True,False,,Completed,2,15,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00368,CL49286,Bonds,US Treasury 5Y,UST5Y,377,377,413386.55,413386.55,State Street,J.P. Morgan,Internal,Outbound,2026-08-09,2026-08-12,2026-08-12,Completed,Exception,Medium,Reconciliation,False,True,Missing Documentation,Exception,2,41,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,55,SLA Breach | Missing Documentation,High
AT00369,CL24378,Bonds,US Treasury 10Y,UST10Y,130,130,128224.6,128224.6,Itaú Custódia,Northern Trust,External,Outbound,2026-08-26,2026-08-30,2026-08-30,Completed,Completed,Medium,Settlement,True,False,,Completed,5,24,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00370,CL34671,Funds,Global Fixed Income Fund,GIF,3467,3467,165612.05,165612.05,BNY Mellon,State Street,Internal,Inbound,2026-09-11,2026-09-12,2026-09-13,Completed,Completed,Low,Transfers,True,False,,Completed,2,8,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00371,CL27985,Funds,Global Fixed Income Fund,GIF,3537,3537,467537.38,467537.38,Northern Trust,Itaú Custódia,External,Outbound,2026-08-23,2026-08-25,2026-08-25,Completed,Completed,High,Settlement,True,False,,Completed,5,27,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00372,CL75762,Bonds,US Treasury 5Y,UST5Y,484,484,488468.89,488468.89,State Street,J.P. Morgan,Internal,Outbound,2026-09-15,2026-09-18,2026-09-19,Completed,Completed,Low,Settlement,True,False,,Completed,2,4,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00373,CL78997,Bonds,US Treasury 5Y,UST5Y,274,274,250887.26,250887.26,Itaú Custódia,J.P. Morgan,Internal,Outbound,2026-09-10,2026-09-11,2026-09-11,Completed,Completed,Medium,Transfers,True,False,,Completed,2,9,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00374,CL71455,Funds,Emerging Markets Fund,EMF,3893,3893,480060.45,480060.45,State Street,Itaú Custódia,External,Outbound,2026-08-19,2026-08-21,2026-08-21,Completed,Completed,High,Reconciliation,True,False,,Completed,5,31,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00375,CL18050,Funds,Emerging Markets Fund,EMF,1435,1435,176669.74,176669.74,State Street,J.P. Morgan,External,Outbound,2026-08-06,2026-08-08,2026-08-08,Completed,Completed,High,Reconciliation,True,False,,Completed,5,44,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00376,CL46073,Bonds,US Treasury 10Y,UST10Y,389,389,358778.54,358778.54,BNY Mellon,State Street,External,Outbound,2026-08-12,2026-08-15,,Approval,In Progress,High,Transfers,True,False,,Pending Approval,5,38,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,45,SLA Breach | High Priority,High
AT00377,CL54937,Equities,Microsoft Corp.,MSFT,4888,4888,2298698.5,2298698.5,BNY Mellon,Itaú Custódia,External,Outbound,2026-08-16,2026-08-20,,Approval,In Progress,High,Reconciliation,True,False,,Pending Approval,5,34,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,45,SLA Breach | High Priority,High
AT00378,CL17120,Bonds,US Treasury 10Y,UST10Y,36,36,33606.72,33606.72,Northern Trust,Itaú Custódia,External,Outbound,2026-09-04,2026-09-06,2026-09-07,Completed,Completed,Low,Custody Operations,True,False,,Completed,5,15,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00379,CL11554,Bonds,US Treasury 5Y,UST5Y,205,205,212318.23,212318.23,Itaú Custódia,J.P. Morgan,Internal,Outbound,2026-08-28,2026-09-02,,Sent to Custodian,Exception,High,Reconciliation,True,True,Custodian Rejection,Exception,2,22,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,70,SLA Breach | Custodian Rejection | High Priority,Critical
AT00380,CL95766,Funds,Global Fixed Income Fund,GIF,2030,2030,308918.14,308918.14,Itaú Custódia,BNY Mellon,External,Inbound,2026-08-21,2026-08-26,2026-08-26,Completed,Completed,Low,Custody Operations,True,False,,Completed,5,29,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00381,CL22805,Equities,NVIDIA Corp.,NVDA,2889,2889,429702.19,429702.19,State Street,Northern Trust,Internal,Inbound,2026-08-02,2026-08-07,2026-08-07,Completed,Completed,High,Transfers,True,False,,Completed,2,48,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00382,CL25725,Equities,Alphabet Inc.,GOOGL,1074,1074,235400.71,235400.71,Itaú Custódia,BNY Mellon,Internal,Inbound,2026-08-17,2026-08-20,2026-08-20,Completed,Completed,Medium,Custody Operations,True,False,,Completed,2,33,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00383,CL97500,Bonds,US Treasury 5Y,UST5Y,92,92,97165.46,97165.46,State Street,J.P. Morgan,External,Outbound,2026-08-22,2026-08-23,2026-08-23,Completed,Completed,Low,Custody Operations,True,False,,Completed,5,28,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00384,CL36302,Funds,Global Equity Fund,GEF,4080,4080,161231.34,161231.34,Itaú Custódia,Northern Trust,Internal,Inbound,2026-08-29,2026-09-01,2026-09-01,Completed,Exception,Medium,Reconciliation,False,True,Missing Documentation,Exception,2,21,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,55,SLA Breach | Missing Documentation,High
AT00385,CL68442,Equities,NVIDIA Corp.,NVDA,1229,1229,422517.17,422517.17,J.P. Morgan,BNY Mellon,External,Outbound,2026-08-10,2026-08-13,,Reconciliation,Exception,High,Custody Operations,False,True,Settlement Delay,Exception,5,40,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,70,SLA Breach | Settlement Delay | High Priority,Critical
AT00386,CL67154,Funds,Emerging Markets Fund,EMF,624,624,73147.26,73147.26,J.P. Morgan,Itaú Custódia,External,Inbound,2026-09-06,2026-09-11,,Sent to Custodian,Exception,High,Transfers,True,True,Custodian Rejection,Exception,5,13,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,70,SLA Breach | Custodian Rejection | High Priority,Critical
AT00387,CL92873,Equities,Amazon.com Inc.,AMZN,4389,4389,1904843.27,1904843.27,State Street,J.P. Morgan,External,Outbound,2026-09-11,2026-09-13,2026-09-13,Completed,Completed,High,Settlement,True,False,,Completed,5,8,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00388,CL49173,Funds,Global Equity Fund,GEF,2993,2993,321958.92,321958.92,Northern Trust,BNY Mellon,Internal,Inbound,2026-08-13,2026-08-14,,In Transit,In Progress,Medium,Transfers,True,False,,In Transit,2,37,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00389,CL80851,Bonds,US Treasury 5Y,UST5Y,283,283,309316.39,309316.39,Northern Trust,J.P. Morgan,Internal,Outbound,2026-08-04,2026-08-07,,Validation,In Progress,Low,Custody Operations,True,False,,Pending Approval,2,46,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00390,CL98877,ETFs,iShares MSCI Brazil ETF,EWZ,4756,4756,847243.89,847243.89,J.P. Morgan,BNY Mellon,Internal,Outbound,2026-09-11,2026-09-12,2026-09-12,Completed,Completed,High,Settlement,True,False,,Completed,2,8,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00391,CL11882,ETFs,iShares MSCI Brazil ETF,EWZ,419,419,229429.44,229429.44,J.P. Morgan,Itaú Custódia,Internal,Inbound,2026-08-07,2026-08-08,2026-08-08,Completed,Exception,High,Custody Operations,False,True,Missing Documentation,Exception,2,43,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,70,SLA Breach | Missing Documentation | High Priority,Critical
AT00392,CL54216,Funds,Global Fixed Income Fund,GIF,1039,1039,203284.08,203284.08,Itaú Custódia,BNY Mellon,External,Inbound,2026-08-03,2026-08-08,2026-08-08,Completed,Completed,Low,Custody Operations,True,False,,Completed,5,47,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00393,CL32026,Bonds,Brazilian Government Bond,BRGOV,94,94,92846.83,92846.83,Itaú Custódia,J.P. Morgan,Internal,Inbound,2026-09-10,2026-09-15,2026-09-15,Completed,Exception,High,Transfers,False,True,Missing Documentation,Exception,2,9,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,70,SLA Breach | Missing Documentation | High Priority,Critical
AT00394,CL10832,Equities,Microsoft Corp.,MSFT,740,740,272344.84,272344.84,Itaú Custódia,State Street,External,Outbound,2026-09-14,2026-09-16,2026-09-16,Completed,Completed,Medium,Settlement,True,False,,Completed,5,5,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00395,CL32878,Equities,Alphabet Inc.,GOOGL,1484,1484,553145.33,553145.33,Itaú Custódia,J.P. Morgan,External,Outbound,2026-08-27,2026-08-28,2026-08-28,Completed,Completed,High,Transfers,True,False,,Completed,5,23,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00396,CL91123,Bonds,Brazilian Government Bond,BRGOV,269,269,253897.06,253897.06,BNY Mellon,Northern Trust,Internal,Inbound,2026-08-08,2026-08-10,2026-08-11,Completed,Completed,Low,Transfers,True,False,,Completed,2,42,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00397,CL17081,Bonds,US Treasury 5Y,UST5Y,117,117,115471.32,115471.32,State Street,Itaú Custódia,Internal,Inbound,2026-08-04,2026-08-09,2026-08-09,Completed,Completed,Low,Transfers,True,False,,Completed,2,46,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00398,CL40841,Funds,Emerging Markets Fund,EMF,4799,4799,377561.4,377561.4,BNY Mellon,Northern Trust,Internal,Inbound,2026-08-21,2026-08-23,2026-08-24,Completed,Completed,Medium,Settlement,True,False,,Completed,2,29,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00399,CL19637,Funds,Emerging Markets Fund,EMF,4018,4018,119660.4,119660.4,Northern Trust,BNY Mellon,Internal,Outbound,2026-08-12,2026-08-16,2026-08-17,Completed,Completed,High,Reconciliation,True,False,,Completed,2,38,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00400,CL45349,ETFs,Invesco QQQ,QQQ,1052,1052,71169.93,71169.93,Itaú Custódia,J.P. Morgan,External,Inbound,2026-08-08,2026-08-12,2026-08-12,Completed,Completed,Low,Reconciliation,True,False,,Completed,5,42,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00401,CL89119,ETFs,iShares MSCI Brazil ETF,EWZ,1402,1402,515889.45,515889.45,Itaú Custódia,BNY Mellon,Internal,Outbound,2026-09-03,2026-09-07,,Approval,In Progress,Medium,Reconciliation,True,False,,Pending Approval,2,16,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00402,CL11901,Funds,Emerging Markets Fund,EMF,2070,2070,133742.0,133742.0,Northern Trust,BNY Mellon,Internal,Inbound,2026-08-27,2026-08-28,2026-08-29,Completed,Completed,High,Transfers,True,False,,Completed,2,23,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00403,CL65797,Funds,Global Fixed Income Fund,GIF,852,852,86426.41,86426.41,BNY Mellon,J.P. Morgan,Internal,Outbound,2026-08-14,2026-08-16,2026-08-16,Completed,Completed,Low,Transfers,True,False,,Completed,2,36,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00404,CL72886,Bonds,US Treasury 10Y,UST10Y,370,370,366986.93,366986.93,Itaú Custódia,J.P. Morgan,External,Outbound,2026-08-09,2026-08-13,2026-08-13,Completed,Completed,High,Transfers,True,False,,Completed,5,41,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00405,CL92222,Equities,NVIDIA Corp.,NVDA,2737,2737,790758.02,790758.02,State Street,Itaú Custódia,External,Inbound,2026-09-13,2026-09-14,2026-09-14,Completed,Completed,Low,Reconciliation,True,False,,Completed,5,6,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00406,CL16758,Equities,NVIDIA Corp.,NVDA,3004,3004,779264.02,779264.02,J.P. Morgan,Northern Trust,External,Inbound,2026-09-11,2026-09-16,,In Transit,In Progress,Low,Settlement,True,False,,In Transit,5,8,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00407,CL53899,ETFs,iShares MSCI Brazil ETF,EWZ,940,940,382552.85,382552.85,Itaú Custódia,BNY Mellon,Internal,Outbound,2026-08-23,2026-08-26,2026-08-27,Completed,Completed,Low,Reconciliation,True,False,,Completed,2,27,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00408,CL55249,Funds,Global Fixed Income Fund,GIF,4157,4157,477235.52,477235.52,J.P. Morgan,Itaú Custódia,External,Outbound,2026-09-09,2026-09-12,,Settlement,In Progress,Low,Settlement,True,False,,Pending Settlement,5,10,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00409,CL70014,Equities,Apple Inc.,AAPL,3210,3210,1457582.79,1457582.79,State Street,J.P. Morgan,Internal,Inbound,2026-08-18,2026-08-19,2026-08-20,Completed,Completed,Low,Transfers,True,False,,Completed,2,32,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
